,CustomerID,YearMonth,Year,InvoiceAmt
911,526,20115,2011,2204.38
3295,S67,20115,2011,1991.34
3289,S665,20115,2011,52.0
3285,S656,20115,2011,50.7
3277,S655,20115,2011,59.96
2872,S2219,20115,2011,84.75
2479,S19,20115,2011,3711.43
1674,S1425,20115,2011,180.68
821,441,20115,2011,5054.55
3361,S75,20115,2011,209.34
811,440,20115,2011,125.8
808,439,20115,2011,0.0
801,434,20115,2011,0.0
791,431,20115,2011,292.23
1539,S1322,20115,2011,203.04
931,58,20115,2011,1761.8000000000002
2850,S220,20115,2011,476.55
1569,S1348,20115,2011,314.85
2175,S1684,20115,2011,106.0
3669,s2004,20115,2011,537.28
2798,S2144,20115,2011,114.95
2792,S2143,20115,2011,2286.64
776,425,20115,2011,219.54000000000002
358,1718,20115,2011,985.86
3630,s1721,20115,2011,515.0
3629,s1706,20115,2011,227.52
348,1712,20115,2011,21123.12
1555,S1334,20115,2011,76.61
267,158,20115,2011,1314.43
2459,S1872,20115,2011,1339.62
2451,S1871,20115,2011,47.0
2441,S1869,20115,2011,522.78
2186,S1693,20115,2011,82.7
256,1556,20115,2011,137.0
2878,S2223,20115,2011,281.82
2128,S1664,20115,2011,197.22
773,424,20115,2011,736.0
769,423,20115,2011,3325.5
764,417,20115,2011,132.8
1710,S1442,20115,2011,1293.53
2802,S2161,20115,2011,376.28
379,1729,20115,2011,5416.26
369,1726,20115,2011,190.7
2191,S1694,20115,2011,503.14
2899,S2250,20115,2011,1749.73
2889,S2246,20115,2011,325.68
954,628,20115,2011,6689.41
3267,S654,20115,2011,10380.49
3257,S648,20115,2011,449.15
366,1720,20115,2011,455.99
2512,S1926,20115,2011,636.04
2499,S1916,20115,2011,248.54999999999998
3376,S763,20115,2011,276.5
3375,S754,20115,2011,34.33
3370,S751,20115,2011,358.44
1738,S1454,20115,2011,1039.83
1735,S1453,20115,2011,381.28
2779,S2129,20115,2011,1228.75
2776,S2128,20115,2011,49.74
2770,S2118,20115,2011,281.64
2907,S2252,20115,2011,109.74
973,75,20115,2011,15247.27
3236,S607,20115,2011,3982.41
1509,S1296,20115,2011,84.4
3701,s2307,20115,2011,67.98
2213,S1702,20115,2011,248.5
2207,S17,20115,2011,707.4
2198,S1696,20115,2011,1160.45
754,413,20115,2011,108.6
742,400,20115,2011,2681.23
738,395,20115,2011,280.90000000000003
735,393,20115,2011,200.8
2761,S2110,20115,2011,139.16
1747,S1455,20115,2011,363.28
3392,S78,20115,2011,164.0
722,388,20115,2011,1161.6
719,378,20115,2011,480.0
395,1758,20115,2011,2656.4
3614,s1412,20115,2011,2185.0
2115,S1644,20115,2011,278.4
2521,S1927,20115,2011,508.5
2747,S2103,20115,2011,230.98000000000002
2232,S1712,20115,2011,9.0
2225,S1706,20115,2011,232.64
2921,S2289,20115,2011,827.73
2917,S2288,20115,2011,64.64
1485,S1269,20115,2011,4292.8
1494,S128,20115,2011,46.1
1010,791,20115,2011,8636.53
1002,771,20115,2011,328.18
3222,S535,20115,2011,259.72
3216,S523,20115,2011,1493.63
3227,S551,20115,2011,50.56
992,767,20115,2011,1005.51
3712,s236,20115,2011,157.8
247,1540,20115,2011,44870.0
2240,S1721,20115,2011,15176.66
2236,S1720,20115,2011,225.0
2732,S2085,20115,2011,101.2
2730,S2084,20115,2011,268.6
1754,S1459,20115,2011,176.1
1753,S1457,20115,2011,71.21
1781,S1474,20115,2011,50.88
1773,S1472,20115,2011,303.0
2544,S1940,20115,2011,383.88
404,1764,20115,2011,378.0
3595,s1212,20115,2011,468.53999999999996
3741,s654,20115,2011,828.37
2938,S230,20115,2011,92.6
1441,S1224,20115,2011,105.28
3211,S512,20115,2011,127.2
3204,S498,20115,2011,120.0
1020,801,20115,2011,3623.9
1479,S1267,20115,2011,182.0
1471,S1265,20115,2011,194.70999999999998
1466,S126,20115,2011,58.27
1461,S1252,20115,2011,4913.6
2100,S1636,20115,2011,204.31
2537,S1939,20115,2011,374.43
2533,S1934,20115,2011,504.16
2527,S1932,20115,2011,0.0
2099,S1633,20115,2011,29.18
1768,S1467,20115,2011,0.0
1761,S1462,20115,2011,142.36
3420,S82,20115,2011,359.76
3411,S816,20115,2011,17.57
1792,S1480,20115,2011,2701.96
1420,S1212,20115,2011,902.71
1412,S1206,20115,2011,9.32
1448,S1247,20115,2011,625.59
232,1515,20115,2011,2577.3999999999996
218,1506,20115,2011,70.8
2266,S1730,20115,2011,4662.41
2257,S1726,20115,2011,255.0
2250,S1723,20115,2011,160.86
692,353,20115,2011,685.6
687,352,20115,2011,38.51
3447,S837,20115,2011,269.7
3438,S828,20115,2011,4440.16
1811,S1487,20115,2011,3054.11
2723,S2081,20115,2011,733.28
3428,S824,20115,2011,28.47
3193,S479,20115,2011,713.4300000000001
1048,819,20115,2011,786.21
2947,S2312,20115,2011,304.6
2942,S2302,20115,2011,14.18
1038,81,20115,2011,1282.7
1030,805,20115,2011,1060.85
1432,S1219,20115,2011,2162.87
684,349,20115,2011,23.61
669,336,20115,2011,453.5
1830,S1494,20115,2011,38.9
1826,S1492,20115,2011,125.04
2707,S2072,20115,2011,239.45
410,1793,20115,2011,4938.5599999999995
3586,s110,20115,2011,469.52
2557,S1952,20115,2011,83.81
2550,S1950,20115,2011,268.5
1821,S1489,20115,2011,1833.0
2432,S1861,20115,2011,417.74
2274,S1735,20115,2011,187.74
202,1424,20115,2011,340.0
194,1408,20115,2011,20449.0
3173,S472,20115,2011,246.39999999999998
3168,S471,20115,2011,501.07
1395,S1198,20115,2011,772.5
1387,S1193,20115,2011,391.67
1059,84,20115,2011,374.31
661,328,20115,2011,16745.48
652,327,20115,2011,278.46
643,311,20115,2011,39.57
2695,S2061,20115,2011,2622.63
3565,S995,20115,2011,419.47
439,1827,20115,2011,129.07
429,1819,20115,2011,8287.04
419,1803,20115,2011,17040.0
2081,S1617,20115,2011,253.75
2972,S2323,20115,2011,501.32
2965,S2322,20115,2011,280.0
3181,S474,20115,2011,347.74
3738,s61,20115,2011,477.5
3725,s3,20115,2011,343.02
208,1504,20115,2011,441.1
2279,S1736,20115,2011,8139.77
2576,S1971,20115,2011,574.0799999999999
2682,S2050,20115,2011,1076.28
3464,S852,20115,2011,186.95
1859,S1504,20115,2011,38.9
1845,S15,20115,2011,584.9499999999999
634,30,20115,2011,368.7
1106,IR2222,20115,2011,0.0
1104,IR22,20115,2011,0.0
1103,IR15,20115,2011,205.2
1101,IR13,20115,2011,1100.88
1097,IR12,20115,2011,0.0
1377,S1192,20115,2011,21.77
2992,S2341,20115,2011,251.44
2979,S2330,20115,2011,1191.1599999999999
1087,99,20115,2011,105.57000000000001
619,273,20115,2011,149.4
2670,S2037,20115,2011,3214.93
2662,S2035,20115,2011,3933.02
1873,S1517,20115,2011,141.7
3559,S987,20115,2011,88.15
2567,S1962,20115,2011,538.2
2565,S1957,20115,2011,446.35
2074,S1612,20115,2011,65.08
1367,S1190,20115,2011,1771.9
3006,S2352,20115,2011,8549.56
3751,s828,20115,2011,323.32
2293,S1738,20115,2011,541.97
2424,S1859,20115,2011,377.79
2419,S1847,20115,2011,248.09
188,140,20115,2011,132.43
1866,S1514,20115,2011,4324.35
3486,S870,20115,2011,101.4
3481,S869,20115,2011,1238.25
3477,S866,20115,2011,364.77
601,257,20115,2011,335.54
591,255,20115,2011,173.64
460,1850,20115,2011,546.2
449,1830,20115,2011,10.3
3141,S45,20115,2011,519.6
3127,S42,20115,2011,432.51
1352,S1186,20115,2011,2709.3
1343,S1182,20115,2011,879.74
1335,S118,20115,2011,251.3
3154,S462,20115,2011,686.97
3147,S458,20115,2011,914.51
3143,S453,20115,2011,38.94
2042,S1588,20115,2011,756.0600000000001
2036,S158,20115,2011,361.01
2028,S1579,20115,2011,480.55
585,24,20115,2011,57.78
1883,S1521,20115,2011,448.0
1874,S1518,20115,2011,100.75
2679,S2046,20115,2011,31.23
579,2123,20115,2011,163.8
576,212,20115,2011,260.95
562,2027,20115,2011,18.16
3116,S370,20115,2011,154.8
1330,S1179,20115,2011,40.39
3014,S2358,20115,2011,1043.2
1324,S117,20115,2011,185.25
169,1351,20115,2011,237.7
2414,S184,20115,2011,20.5
2404,S1818,20115,2011,2646.37
2298,S1739,20115,2011,171.81
2642,S2009,20115,2011,46.7
1905,S1527,20115,2011,2566.61
1923,S1532,20115,2011,48.77
1921,S1531,20115,2011,43.94
485,1871,20115,2011,10655.0
469,1856,20115,2011,199.85999999999999
2011,S156,20115,2011,253.8
2584,S1979,20115,2011,100.0
2331,S1756,20115,2011,651.05
1292,S1154,20115,2011,40.48
1150,IR9,20115,2011,0.0
1144,IR5,20115,2011,1760.88
1135,IR4,20115,2011,5369.83
1316,S1169,20115,2011,1021.4000000000001
1309,S1158,20115,2011,31.2
1302,S1156,20115,2011,268.36
3490,S877,20115,2011,835.4300000000001
1926,S1534,20115,2011,27.01
2633,S2006,20115,2011,52.44
2623,S2004,20115,2011,3241.36
550,2,20115,2011,24960.0
532,1941,20115,2011,2346.8
3093,S312,20115,2011,589.9200000000001
1173,S1011,20115,2011,1968.17
3031,S24,20115,2011,1203.82
3021,S236,20115,2011,3830.05
156,131,20115,2011,111.4
148,13,20115,2011,440.96000000000004
72,1119,20115,2011,4492.0
2315,S1754,20115,2011,118.58
526,1931,20115,2011,0.0
1941,S154,20115,2011,10.97
3526,S938,20115,2011,91.39
507,1903,20115,2011,1358.96
498,1898,20115,2011,484.79999999999995
1997,S1555,20115,2011,21.5
1992,S1553,20115,2011,37.5
1988,S1551,20115,2011,1104.1599999999999
1932,S1539,20115,2011,2790.04
3087,S30,20115,2011,22.8
1285,S1145,20115,2011,34.33
1271,S1140,20115,2011,2001.97
2390,S1807,20115,2011,75.55
3764,s962,20115,2011,61.54
63,11,20115,2011,868.05
2382,S1802,20115,2011,419.2
2376,S1801,20115,2011,1798.3
2373,S1796,20115,2011,212.70999999999998
1266,S114,20115,2011,89.18
3040,S241,20115,2011,417.0
1233,S1106,20115,2011,586.0
3078,S3,20115,2011,3142.12
1198,S1024,20115,2011,990.0
1261,S1135,20115,2011,62.62
1258,S1128,20115,2011,35.66
1242,S1111,20115,2011,0.0
3060,S267,20115,2011,84.6
1188,S1022,20115,2011,165.2
3522,S926,20115,2011,79.4
3518,S921,20115,2011,488.54
2610,S1993,20115,2011,555.36
2602,S1983,20115,2011,520.54
2592,S1982,20115,2011,3437.83
3536,S962,20115,2011,2533.5
1980,S1550,20115,2011,380.17999999999995
1975,S1548,20115,2011,497.02
2359,S1780,20115,2011,546.5
128,1225,20115,2011,5181.56
2368,S1790,20115,2011,538.2
85,1130,20115,2011,15209.11
80,112,20115,2011,3946.5
2360,S1780,20116,2011,109.3
86,1130,20116,2011,6859.11
1227,S1104,20116,2011,263.7
57,1082,20116,2011,395.0
100,116,20116,2011,121.65
104,1160,20116,2011,27185.4
110,1186,20116,2011,1433.0
95,1144,20116,2011,418.0
97,115,20116,2011,27188.24
2377,S1801,20116,2011,140.62
2348,S1772,20116,2011,0.0
64,11,20116,2011,19.0
1207,S103,20116,2011,325.84000000000003
1234,S1106,20116,2011,126.06
3041,S241,20116,2011,1609.26
3052,S249,20116,2011,182.1
3079,S3,20116,2011,1564.24
1189,S1022,20116,2011,54.02
3061,S267,20116,2011,54.45
1243,S1111,20116,2011,0.0
3069,S287,20116,2011,299.5
129,1225,20116,2011,9896.470000000001
11,1028,20116,2011,11980.8
2369,S1790,20116,2011,771.84
1215,S1069,20116,2011,7344.26
50,1079,20116,2011,1764.74
24,1058,20116,2011,9033.5
40,1065,20116,2011,953.99
33,106,20116,2011,10.94
115,1187,20116,2011,1078.9
3,100,20116,2011,888.6
2355,S1774,20116,2011,51.07
1151,IR9,20116,2011,0.0
3022,S236,20116,2011,2726.74
3032,S24,20116,2011,975.46
1293,S1154,20116,2011,218.5
3765,s962,20116,2011,150.0
1989,S1551,20116,2011,28.52
2003,S1557,20116,2011,0.0
499,1898,20116,2011,338.85
508,1903,20116,2011,134.9
516,1921,20116,2011,92.4
522,1923,20116,2011,38375.0
2593,S1982,20116,2011,1201.2
2603,S1983,20116,2011,379.32
3507,S90,20116,2011,268.4
450,1830,20116,2011,1005.24
2383,S1802,20116,2011,1144.0
2324,S1755,20116,2011,317.6
73,1119,20116,2011,3891.5
149,13,20116,2011,2035.07
3105,S329,20116,2011,28.12
1310,S116,20116,2011,3233.95
461,1850,20116,2011,1064.92
2012,S156,20116,2011,459.65999999999997
2016,S1560,20116,2011,236.82999999999998
470,1856,20116,2011,0.0
479,1863,20116,2011,0.0
3510,S902,20116,2011,337.82
3524,S937,20116,2011,0.0
1933,S1539,20116,2011,2159.91
1311,S1160,20116,2011,271.3
1317,S1169,20116,2011,1423.83
1136,IR4,20116,2011,3251.58
1118,IR33,20116,2011,112.17
1325,S117,20116,2011,80.0
3007,S2352,20116,2011,795.0
3015,S2358,20116,2011,335.95000000000005
1331,S1179,20116,2011,10.0
2339,S1759,20116,2011,30.36
1942,S154,20116,2011,853.1500000000001
533,1941,20116,2011,0.0
541,1992,20116,2011,13569.25
544,1995,20116,2011,1771.25
2624,S2004,20116,2011,7576.21
2634,S2006,20116,2011,22.28
1924,S1532,20116,2011,5.0
551,2,20116,2011,30700.0
2308,S1750,20116,2011,197.22
2316,S1754,20116,2011,73.35
1336,S118,20116,2011,262.91
1344,S1182,20116,2011,286.05
1353,S1186,20116,2011,1192.47
3128,S42,20116,2011,2872.84
2405,S1818,20116,2011,2710.3
2299,S1739,20116,2011,5220.47
3491,S877,20116,2011,1683.38
3498,S888,20116,2011,73.0
559,2011,20116,2011,29.48
2659,S2033,20116,2011,114.52
1906,S1527,20116,2011,2490.0
1917,S153,20116,2011,70.41
3545,S964,20116,2011,253.28
3554,S981,20116,2011,67.8
170,1351,20116,2011,932.62
178,136,20116,2011,0.0
1098,IR12,20116,2011,172.16
1102,IR13,20116,2011,-1100.88
1107,IR2222,20116,2011,0.0
1368,S1190,20116,2011,2937.04
1112,IR25,20116,2011,0.0
1115,IR27,20116,2011,0.0
3148,S458,20116,2011,561.13
3155,S462,20116,2011,26.47
2021,S1575,20116,2011,40.260000000000005
2029,S1579,20116,2011,519.4399999999999
2037,S158,20116,2011,5.0
2636,S2007,20116,2011,11.1
2653,S2024,20116,2011,46.75
563,2027,20116,2011,259.71999999999997
566,2031,20116,2011,2104.0
3160,S464,20116,2011,173.73
198,1411,20116,2011,6843.4
1076,863,20116,2011,180.0
1088,99,20116,2011,0.0
2981,S2332,20116,2011,480.13
2993,S2341,20116,2011,1095.6
570,205,20116,2011,399.83000000000004
580,2123,20116,2011,0.0
581,22,20116,2011,34.4
1880,S1519,20116,2011,50.12
1884,S1521,20116,2011,1651.3
1896,S1523,20116,2011,29.29
592,255,20116,2011,334.6
602,257,20116,2011,3.0
430,1819,20116,2011,3913.03
440,1827,20116,2011,666.9
1093,IR11,20116,2011,0.0
1072,86,20116,2011,519.42
2420,S1847,20116,2011,722.5
2425,S1859,20116,2011,382.71999999999997
3742,s654,20116,2011,4839.42
3566,S995,20116,2011,803.23
2054,S1597,20116,2011,49.5
612,262,20116,2011,5378.68
3475,S863,20116,2011,176.05
3482,S869,20116,2011,289.98
3487,S870,20116,2011,209.2
1867,S1514,20116,2011,7732.97
2663,S2035,20116,2011,8389.81
2671,S2037,20116,2011,3995.26
3749,s724,20116,2011,415.9
3752,s828,20116,2011,1754.51
195,1408,20116,2011,39320.0
1396,S1198,20116,2011,920.38
1401,S120,20116,2011,484.08000000000004
3169,S471,20116,2011,143.23
3174,S472,20116,2011,48.3
624,297,20116,2011,8816.25
631,3,20116,2011,2018.32
635,30,20116,2011,1108.54
1846,S15,20116,2011,1321.0900000000001
1856,S1502,20116,2011,90.55
3452,S84,20116,2011,33.02
3587,s110,20116,2011,298.28
2966,S2322,20116,2011,282.6
2973,S2327,20116,2011,28.52
1378,S1192,20116,2011,1619.27
3182,S474,20116,2011,108.75
3187,S476,20116,2011,202.14
2568,S1962,20116,2011,40.27
2577,S1971,20116,2011,494.18
2075,S1612,20116,2011,147.15
2077,S1614,20116,2011,70.95
2086,S1624,20116,2011,217.99
420,1803,20116,2011,28345.329999999998
3460,S840,20116,2011,87.5
3465,S852,20116,2011,14623.65
2683,S2050,20116,2011,1012.45
2696,S2061,20116,2011,3232.84
2280,S1736,20116,2011,8643.87
209,1504,20116,2011,423.12
3726,s3,20116,2011,302.0
1055,829,20116,2011,459.6
1060,84,20116,2011,2835.53
1388,S1193,20116,2011,294.73
1836,S1498,20116,2011,202.26
653,327,20116,2011,234.89
662,328,20116,2011,10137.52
2708,S2072,20116,2011,1426.6799999999998
1822,S1489,20116,2011,64.35
1831,S1495,20116,2011,241.9
670,336,20116,2011,952.35
3591,s1140,20116,2011,57.81
3596,s1212,20116,2011,386.45
2948,S2312,20116,2011,113.30999999999999
2950,S2313,20116,2011,39.2
2957,S2315,20116,2011,205.17
1049,819,20116,2011,0.0
2433,S1861,20116,2011,283.49
2436,S1865,20116,2011,156.0
2275,S1735,20116,2011,180.4
3201,S486,20116,2011,22.1
3205,S498,20116,2011,232.41
3212,S512,20116,2011,154.32
1442,S1224,20116,2011,714.88
1447,S124,20116,2011,36.8
2935,S23,20116,2011,48.37
1452,S125,20116,2011,752.0
1455,S1250,20116,2011,117.60000000000001
1417,S121,20116,2011,125.24
1421,S1212,20116,2011,6005.82
1428,S1218,20116,2011,50.65
1433,S1219,20116,2011,5372.96
1021,801,20116,2011,48294.44
1031,805,20116,2011,1319.0
1039,81,20116,2011,1439.75
1409,S1203,20116,2011,32.39
1472,S1265,20116,2011,3852.09
1480,S1267,20116,2011,136.86
3737,s5,20116,2011,1329.52
2241,S1721,20116,2011,8335.92
405,1764,20116,2011,1142.0
2545,S1940,20116,2011,528.6
2551,S1950,20116,2011,1356.35
2558,S1952,20116,2011,619.5
2091,S1625,20116,2011,46.0
3429,S824,20116,2011,30.3
2719,S2078,20116,2011,1422.11
2724,S2081,20116,2011,421.14
2251,S1723,20116,2011,164.31
2267,S1730,20116,2011,5385.110000000001
219,1506,20116,2011,1009.8
226,1512,20116,2011,1645.1999999999998
2922,S2289,20116,2011,1084.43
2928,S2290,20116,2011,38.46
983,752,20116,2011,2597.27
993,767,20116,2011,10.62
1812,S1487,20116,2011,978.04
3439,S828,20116,2011,2220.66
685,349,20116,2011,23.61
697,356,20116,2011,264.53999999999996
1784,S1478,20116,2011,67.05
1793,S1480,20116,2011,1544.2
2716,S2077,20116,2011,0.0
3217,S523,20116,2011,421.28999999999996
3223,S535,20116,2011,269.58000000000004
1003,771,20116,2011,29.18
1011,791,20116,2011,8293.46
1462,S1252,20116,2011,1053.28
233,1515,20116,2011,12890.0
240,1522,20116,2011,2033.92
2214,S1702,20116,2011,254.0
2226,S1706,20116,2011,677.1
3412,S816,20116,2011,27.28
3421,S82,20116,2011,988.64
1755,S1459,20116,2011,514.54
1774,S1472,20116,2011,303.0
3606,s1361,20116,2011,1427.89
3615,s1412,20116,2011,735.22
3626,s1664,20116,2011,101.2
2532,S1933,20116,2011,174.2
2237,S1720,20116,2011,0.0
3710,s2352,20116,2011,0.0
3716,s26,20116,2011,40.24
1486,S1269,20116,2011,8753.74
2890,S2246,20116,2011,95.25999999999999
2896,S2249,20116,2011,606.9
1506,S1294,20116,2011,1815.8
1510,S1296,20116,2011,171.4
2538,S1939,20116,2011,402.28
2101,S1636,20116,2011,32.4
396,1758,20116,2011,1259.89
713,375,20116,2011,1660.87
723,388,20116,2011,1291.46
731,389,20116,2011,0.0
3385,S777,20116,2011,112.68
3393,S78,20116,2011,5162.72
3237,S607,20116,2011,912.3699999999999
974,75,20116,2011,17405.23
2900,S2250,20116,2011,1470.85
1495,S128,20116,2011,720.0
2192,S1694,20116,2011,80.82
2199,S1696,20116,2011,641.6800000000001
2208,S17,20116,2011,681.3
1748,S1455,20116,2011,222.2
2762,S2110,20116,2011,122.74
2767,S2116,20116,2011,2422.7
743,400,20116,2011,9572.35
380,1729,20116,2011,759.23
387,1746,20116,2011,647.54
2104,S1637,20116,2011,210.38
252,1541,20116,2011,0.0
3704,s2311,20116,2011,7.2
3707,s2317,20116,2011,4.5
3268,S654,20116,2011,7464.68
955,628,20116,2011,33254.0
963,67,20116,2011,889.36
923,563,20116,2011,217.25
932,58,20116,2011,5589.24
1546,S1325,20116,2011,117.39999999999999
2881,S2225,20116,2011,219.97000000000003
2116,S1644,20116,2011,247.65
3605,s130,20116,2011,22.0
748,402,20116,2011,586.0999999999999
2771,S2118,20116,2011,93.88
1733,S1452,20116,2011,13.96
1739,S1454,20116,2011,57.0
755,413,20116,2011,80.0
3362,S75,20116,2011,22.42
947,610,20116,2011,63.23
3258,S648,20116,2011,689.05
1514,S1297,20116,2011,768.13
3720,s260,20116,2011,365.04999999999995
3278,S655,20116,2011,600.88
1556,S1334,20116,2011,153.55
1560,S1336,20116,2011,388.02
1563,S1341,20116,2011,689.77
2851,S220,20116,2011,205.98
912,526,20116,2011,1886.15
2187,S1693,20116,2011,482.95
2442,S1869,20116,2011,501.5
1711,S1442,20116,2011,433.37
2782,S2133,20116,2011,545.16
765,417,20116,2011,322.95
770,423,20116,2011,17736.0
359,1718,20116,2011,268.08
2452,S1871,20116,2011,34.22
275,1598,20116,2011,16536.92
3679,s2022,20116,2011,266.25
2460,S1872,20116,2011,97.82
2462,S1883,20116,2011,276.0
2176,S1684,20116,2011,179.07999999999998
2178,S1686,20116,2011,797.4
2181,S1688,20116,2011,163.2
905,507,20116,2011,151.58
2857,S2202,20116,2011,306.88
2865,S2206,20116,2011,9.3
2124,S1658,20116,2011,153.22
2500,S1916,20116,2011,1065.98
2513,S1926,20116,2011,1323.26
370,1726,20116,2011,381.4
777,425,20116,2011,1311.52
1702,S1440,20116,2011,401.82
2793,S2143,20116,2011,1106.79
792,431,20116,2011,340.9
2131,S1668,20116,2011,300.8
2151,S1674,20116,2011,128.7
349,1712,20116,2011,5853.48
3633,s1730,20116,2011,54.68
3347,S743,20116,2011,480.06
3353,S749,20116,2011,2005.72
836,446,20116,2011,3867.0
1653,S1402,20116,2011,1926.75
1663,S1412,20116,2011,2108.71
802,434,20116,2011,1332.0
812,440,20116,2011,452.4
822,441,20116,2011,3693.53
1675,S1425,20116,2011,318.68
1681,S1432,20116,2011,63.4
339,1704,20116,2011,1332.0
284,1602,20116,2011,78.95
1601,S1364,20116,2011,1057.28
1611,S1368,20116,2011,255.78
3319,S723,20116,2011,289.88
293,1607,20116,2011,3259.2799999999997
305,1616,20116,2011,23766.02
2469,S1892,20116,2011,130.89
2161,S1679,20116,2011,329.1
2169,S1683,20116,2011,323.24
3640,s1849,20116,2011,192.24
877,471,20116,2011,385.11
2834,S2191,20116,2011,1198.61
2843,S2193,20116,2011,364.4
889,477,20116,2011,2328.75
3296,S67,20116,2011,5814.02
3690,s2270,20116,2011,47.0
3670,s2004,20116,2011,3898.54
2490,S1905,20116,2011,540.0
3655,s19,20116,2011,1225.0
324,1669,20116,2011,568.4000000000001
3328,S724,20116,2011,446.1
3343,S731,20116,2011,1068.3600000000001
1619,S1378,20116,2011,2338.8
849,450,20116,2011,425.93
854,454,20116,2011,8.61
857,457,20116,2011,1087.95
2807,S2170,20116,2011,178.36
2815,S2177,20116,2011,2322.7599999999998
2825,S2179,20116,2011,253.39999999999998
3646,s1873,20116,2011,828.08
2480,S19,20116,2011,2194.3
1629,S1387,20116,2011,142.6
1591,S1361,20116,2011,4266.5199999999995
2392,S1809,20116,2011,138.68
2397,S1813,20116,2011,169.65
2332,S1756,20116,2011,400.5
1174,S1011,20116,2011,678.65
3094,S312,20116,2011,256.13
1272,S1140,20116,2011,770.4300000000001
1281,S1141,20116,2011,190.14
1286,S1145,20116,2011,321.53000000000003
3527,S938,20116,2011,618.52
2611,S1993,20116,2011,266.1
1965,S1546,20116,2011,688.86
1972,S1547,20116,2011,111.32
1981,S1550,20116,2011,281.04999999999995
3537,S962,20116,2011,2424.67
487,1877,20116,2011,8521.0
3100,S316,20116,2011,214.7
16,1039,20116,2011,16229.45
2357,S1775,20117,2011,328.16
87,1130,20117,2011,22526.5
1228,S1104,20117,2011,1030.88
17,1039,20117,2011,4157.5
111,1186,20117,2011,715.0
51,1079,20117,2011,7972.53
2370,S1790,20117,2011,48.46
2378,S1801,20117,2011,2082.75
2349,S1772,20117,2011,34.33
12,1028,20117,2011,28106.239999999998
